grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step,eval_loss,eval_loss_q0,eval_loss_q1,eval_loss_q2,eval_loss_q3,eval_mse,eval_mse_q0,eval_mse_q1,eval_mse_q2,eval_mse_q3
0.3376592843502342,1.023098896741867,0.666400527316773,0.9173044928749983,1.1601420216232188,1.369152818133339,0.5312336552143098,0.17732938044995306,0.4270121685728644,0.6704437066668923,0.8708425114060403,28864,450,,,,,,,,,,
0.3360582415812244,0.9958240318298337,0.6382039490251842,0.8909708963612389,1.1364346261418188,1.3448817896782292,0.5266868567466735,0.1720051242501445,0.4208522097863818,0.6690411010310335,0.8719992714225495,32064,500,,,,,,,,,,
0.3455755247015567,0.9804858112335205,0.6164139205645207,0.8643477752748234,1.1251014034048874,1.3260190638826137,0.5333086812496187,0.1696910634913508,0.41788480484530777,0.6768340668641043,0.8788095905659866,35264,550,,,,,,,,,,
0.3274752477297326,0.9491517984867095,0.5928154655792488,0.8261511944095545,1.0873732778933174,1.3020356787049743,0.5222148609161378,0.16122791387131669,0.40502607202307866,0.6583200063798329,0.8760415669854166,38464,600,,,,,,,,,,
0.3435416545238645,0.9296715199947359,0.5679049380817743,0.8096012930000912,1.062435543701467,1.2832552813105815,0.5196035557985305,0.15761967904819488,0.3980410420120728,0.6513262503129201,0.8759526562451105,41664,650,,,,,,,,,,
0.3213209004721155,0.8947857689857488,0.5346538684014506,0.7773764717427999,1.031722352301311,1.2611759384012882,0.5063646632432934,0.14972563101754074,0.38647874520172126,0.6431584340640566,0.8716612678390355,44864,700,,,,,,,,,,
0.35359648844998287,0.8778009581565855,0.5160168518610152,0.7465740169584757,0.9986677095877595,1.2319751434903097,0.5067831689119339,0.14312951162212575,0.37503267783671623,0.627157776341736,0.8636556287535848,48064,750,,,,,,,,,,
0.31933526765342635,0.8450700414180754,0.49582200124392384,0.7028402546946171,0.9757564937170133,1.2192766671713948,0.4918755280971529,0.1415976916476055,0.353282283495168,0.6222641439882423,0.8635722487369667,51264,800,,,,,,,,,,
0.32749368759546144,0.8218111002445219,0.4708600759136005,0.6856473442009765,0.9490384129202297,1.200200206033706,0.484845182299614,0.13407191697114754,0.3498265774352126,0.6108977846658912,0.8630162654551885,54464,850,,,,,,,,,,
0.2914844680224662,0.8036132359504703,0.4507052649631826,0.6577908427694154,0.9260636529246508,1.1882324305380336,0.48181671857833863,0.1295075957841021,0.33676924368576727,0.6043812524084842,0.8649531424415784,57664,900,,,,,,,,,,
0.2919335153073284,0.780789352655411,0.43744304703503045,0.63531035516845,0.8998391179790811,1.1654713994179566,0.471927037835121,0.13001401600904955,0.32587141449182805,0.5920340345389611,0.8545334239414227,60864,950,,,,,,,,,,
0.291439264618766,0.7636798775196078,0.4117938129751534,0.6126102557510061,0.8776822591353225,1.1520150427003297,0.47098463773727417,0.12091929128482228,0.3216449301825821,0.5857136164913844,0.8549443936469597,64064,1000,,,,,,,,,,
0.28474498996453307,0.7486020421981809,0.394596219257846,0.598845523722627,0.8647569545307523,1.1354170200931017,0.4685761547088623,0.11680116329868732,0.3163495781538614,0.5863458496443231,0.854226045547777,67264,1050,,,,,,,,,,
0.2880422291946853,0.7298953938484193,0.37571996092946824,0.576391853137804,0.8427107026430667,1.1219802997797792,0.46426619887351994,0.11151080328096251,0.3102908281588225,0.5754735362228511,0.8570950492344441,70464,1100,,,,,,,,,,
0.2768179056343224,0.7106704795360567,0.36160363848247146,0.5533723792626494,0.8283963902609338,1.114995191507183,0.45534185707569114,0.1075880613942176,0.2979034959472975,0.5728908727566403,0.8586253819965998,73664,1150,,,,,,,,,,
0.28356227113150956,0.694822564125061,0.3433290169352574,0.5331400850262391,0.8103085423011922,1.104881972699218,0.45245386004447935,0.10070169331461559,0.28988210821572047,0.5695605863210279,0.8620996265758275,76864,1200,,,,,,,,,,
0.28495161153091375,0.6867602789402006,0.3367341996873821,0.5225656202861253,0.7971842221651916,1.0859520982461743,0.45483311176300023,0.1024213364271791,0.29058171910528896,0.565441956304659,0.856253030851032,80064,1250,,,,,,,,,,
0.28122535272504556,0.6767700326442719,0.3222248621304516,0.5056862758946987,0.7775955417759479,1.0733777642981421,0.4555188649892807,0.10034916925138936,0.2846155888967713,0.5564218264515114,0.8524555128776229,83264,1300,,,,,,,,,,
0.27095066310521876,0.6550469839572903,0.3091149667873113,0.482742902585397,0.7657163340300834,1.0632775470691658,0.4444212466478347,0.09857105162057342,0.2720592491073054,0.5564176564918527,0.85118887337996,86464,1350,,,,,,,,,,
0.2722156401175309,0.6428029918670657,0.29507170244611564,0.47364045040948066,0.757136705043209,1.0575203416510406,0.4409379953145983,0.0947673645842527,0.2690055985321071,0.5553891874232864,0.8565240334279783,89664,1400,,,,,,,,,,
0.275141927247089,0.6346985983848575,0.28199969334145114,0.45908981240263164,0.7358730647627353,1.0494646425572978,0.44190615057945243,0.08977846215348022,0.2668528592274853,0.5443063938704185,0.854315231157386,92864,1450,,,,,,,,,,
0.2655233610801796,0.619024906158447,0.27327748790908435,0.4519158322784238,0.7247226191770048,1.032328595717748,0.4353052401542664,0.08958500252079268,0.27030500790155615,0.5416188492765592,0.8459432927855096,96064,1500,,,,,,,,,,
0.2570465386616331,0.6008594703674316,0.26274610037546325,0.4352486267759112,0.7222870076856303,1.0299826944014976,0.42588795483112335,0.08794244222358366,0.26206276420256686,0.5452538381468853,0.8550136995503038,99264,1550,,,,,,,,,,
0.2591404379744955,0.5961582887172701,0.2503784205903193,0.42556040690767505,0.7116860872725157,1.0170464591263169,0.4282394033670424,0.08330955816012227,0.2582112293418756,0.5424772758309443,0.8490122098548725,102464,1600,,,,,,,,,,
0.2826172089581157,0.5835422348976137,0.241854227054178,0.41408072243321625,0.6933683782423805,1.0184645033740771,0.42339885950088507,0.08138853018526755,0.254913452142885,0.5326594973865312,0.8581468651411169,105664,1650,,,,,,,,,,
0.2581286511227373,0.579616045355797,0.2338963400350136,0.4027034353552547,0.6910522381218153,1.0022335828187974,0.4265414166450502,0.0807987580988648,0.24783542495603997,0.5379588859289811,0.8510501639748584,108864,1700,,,,,,,,,,
0.2646103283244249,0.5788332033157351,0.22412006208237203,0.3972436902631963,0.6676945723446762,1.0087552555127417,0.43215794742107405,0.07806703981212595,0.2501975169710735,0.5214419614323451,0.861456287134531,112064,1750,,,,,,,,,,
0.2540962481144835,0.5683628648519513,0.21974806289446905,0.38878636201900385,0.6726650480926047,0.9945946391413527,0.428049023747444,0.07835078704154307,0.248186953737878,0.5326027113385492,0.8553966083863336,115264,1800,,,,,,,,,,
0.27029239949594486,0.5603657573461529,0.21049155663142244,0.37337936424087764,0.6559262807115145,0.9941801622770081,0.4261802691221236,0.07653727709276474,0.23835071024143792,0.5216263087265547,0.8607336349618112,118464,1850,,,,,,,,,,
0.25303040604831434,0.5455529791116717,0.20352847682656375,0.36245288173831847,0.64744604152344,0.9818082400384895,0.4167990678548812,0.07501452200962828,0.23279423400497612,0.5189544910819129,0.8534534222205296,121664,1900,,,,,,,,,,
0.23595963075881038,0.548729961514473,0.19399998414901012,0.3605123478241518,0.6466386419723208,0.9760801222720751,0.4254060781002044,0.07074201082750661,0.23788497421698854,0.5237024993502013,0.8516086910114089,124864,1950,,,,,,,,,,
0.25426560080992916,0.5305974066257476,0.19066216466122105,0.3548255861682046,0.6303386526394497,0.9792572216099013,0.4128063839673994,0.07320984357904935,0.23520610250970914,0.5132563195651092,0.8624163892638348,128064,2000,,,,,,,,,,
,,,,,,,,,,,,,0.6114000082015991,0.20288817137479787,0.3736600209684932,0.6325868980752096,1.0190491111654985,0.4951716363430023,0.07436933666467666,0.26217177159645977,0.5192371358474095,0.9023211817992363
0.24622063735714714,0.5231666022539141,0.17912206969759306,0.3332881385110091,0.6306151457034145,0.9709692197272414,0.41187262773513794,0.06878644735484894,0.2232495657730811,0.5185258416773442,0.8581696205235246,131264,2050,,,,,,,,,,
0.23700907325745707,0.5061582970619202,0.1783499980198028,0.3389167226895809,0.6142554817052437,0.9526547404743683,0.3984578144550321,0.07064797768617806,0.23088131686302735,0.5074469077771223,0.8443993982452674,134464,2100,,,,,,,,,,
0.24339226670779235,0.5175190728902815,0.1707388548194055,0.32661381461009203,0.6181495099276454,0.963233723193407,0.41546967506408694,0.0680788651090614,0.2255861164554012,0.5148143487306424,0.8620692440122368,137664,2150,,,,,,,,,,
0.2256520612800661,0.5116488856077188,0.16451505237294672,0.3263637386448675,0.6118693924608314,0.9514267756146215,0.4133848434686662,0.06689860185490842,0.2279733231524007,0.5130168245345765,0.8532209833262838,140864,2200,,,,,,,,,,
0.25480807689099805,0.5086420536041261,0.15836327632280922,0.31477371711571306,0.5919140477115635,0.9505554810896815,0.41383642375469215,0.06389324709640024,0.21967650059841376,0.49625519582971817,0.8565559823285123,144064,2250,,,,,,,,,,
0.2501768605572663,0.5010984355211259,0.1593636452019967,0.30552794878510275,0.5899689984945278,0.9443071154692709,0.40950781762599947,0.06619777750176724,0.21577871930077772,0.497513628760784,0.8533906870670905,147264,2300,,,,,,,,,,
0.25530593219738845,0.503842577934265,0.15343664614909192,0.3069766858326536,0.5890958643764085,0.947854027023761,0.416167625784874,0.0649617963073408,0.2188815646044604,0.5018059946642326,0.860973525017976,150464,2350,,,,,,,,,,
0.23912710885170507,0.49099649250507355,0.1454836075101884,0.2935194211563072,0.5750430577792992,0.9342167956656036,0.40765125155448906,0.061453302896688246,0.21119931775988882,0.4910221213978225,0.8511761069517726,153664,2400,,,,,,,,,,
0.23597132359068548,0.4858906722068788,0.14055726522904183,0.2950573995955257,0.57695840934198,0.9328778313445345,0.4054396337270737,0.06162176300157832,0.2132150212558092,0.4960450768202964,0.8526881856137312,156864,2450,,,,,,,,,,
0.2293532328074572,0.46776431620120995,0.14118416182911758,0.285535384638864,0.5735059352772357,0.9272330717664847,0.39039488911628717,0.06334839672938221,0.20870695002024794,0.4960365533674512,0.849873758285481,160064,2500,,,,,,,,,,
0.24544349773651952,0.4806053161621095,0.13483620085870482,0.28599996471180106,0.5702892934276419,0.9229336875456337,0.40602913081645975,0.06016065069151357,0.211682231504025,0.4958546038376675,0.8480618941931074,163264,2550,,,,,,,,,,
0.23758616177867883,0.4775698232650758,0.13017677149172907,0.2828233416129532,0.5692192267083465,0.9345404270428652,0.4057954013347626,0.05874292780605097,0.21048929301692038,0.4978717674627488,0.8625643190975353,166464,2600,,,,,,,,,,
0.23059074374943603,0.4702717453241349,0.12936682439639435,0.2764932257592386,0.5563051567988868,0.918594587409851,0.4013143450021742,0.059704962566289294,0.20751506517611482,0.48802709110109876,0.8496963280336094,169664,2650,,,,,,,,,,
0.23701367093212997,0.4700786751508712,0.12341001822367083,0.2685193369816985,0.5516442375820737,0.916732952274318,0.4037677621841429,0.05722635832658626,0.20249785171821727,0.48631139548274327,0.8490301029602779,172864,2700,,,,,,,,,,
0.2428144592715354,0.4650928664207459,0.12352408715784162,0.2679830126799327,0.5521872839133446,0.9100264667266589,0.4011409044265746,0.05955007123568312,0.20518879722781208,0.48789036421683335,0.8452506628842231,176064,2750,,,,,,,,,,
0.237343561804897,0.45479042351245885,0.11852632016762253,0.262876884105071,0.5443055959907608,0.9133385004535798,0.39279802680015563,0.05680064916592519,0.20094999845063508,0.48157595188050323,0.8517685314916789,179264,2800,,,,,,,,,,
0.23990577948935074,0.4585377871990202,0.11713599183501351,0.2613884884251074,0.5534345861732591,0.9071938129756553,0.39865685641765597,0.056948820367896495,0.20132363539990755,0.4939182585255707,0.8474390185449836,182464,2850,,,,,,,,,,
0.22674781528959645,0.4566262733936309,0.11252498713875915,0.2568349017587815,0.5422717449781301,0.9061050798482959,0.3989677888154982,0.05569872235623647,0.19881811768866456,0.4842016875885614,0.8484457524718737,185664,2900,,,,,,,,,,
0.2454992369020652,0.4576148331165314,0.11031178872246787,0.2550147790391842,0.538602962388923,0.9121874798373676,0.40129356324672705,0.05440143606520678,0.1983038750109969,0.48154573372606707,0.856621889618968,188864,2950,,,,,,,,,,
0.2217409646634697,0.44145144462585445,0.10944317680541155,0.2462460749645769,0.5350052222883788,0.9052606005090452,0.3875861847400664,0.05568226827341449,0.1922089290915367,0.48210790994708547,0.8504236437662009,192064,3000,,,,,,,,,,
0.22919400182400046,0.4484779399633407,0.10991913235746327,0.2485065906871071,0.5341056519084507,0.9042363742738954,0.39609132766723637,0.05700205995293798,0.19654405686893694,0.48164125733228025,0.8520289129018783,195264,3050,,,,,,,,,,
0.22684816414943573,0.446504107713699,0.1050701947418305,0.23861848360175258,0.5240891309170826,0.9029469276291637,0.39551474928855895,0.05442911649965571,0.18758717070797024,0.47302124077104235,0.8517438335984835,198464,3100,,,,,,,,,,
0.2323270317159143,0.4332309156656266,0.10236068310672959,0.2414553305805091,0.5307399532897283,0.8913917812298472,0.38415566682815566,0.05402535152234974,0.19178694638085877,0.48153399511643896,0.8422592799639677,201664,3150,,,,,,,,,,
0.22092813810839945,0.4329008895158766,0.10120841820547201,0.23991411053722012,0.5189595129944732,0.8830719986542838,0.3852197849750519,0.0536066465594012,0.1915974267764285,0.47173849609390106,0.8354818206753225,204864,3200,,,,,,,,,,
0.2366643475599419,0.4322430300712587,0.09795785405818949,0.2458933424554267,0.5141841080926713,0.889021198980754,0.38566806793212877,0.05162465181033377,0.19866484216180091,0.46776531092065077,0.8426983559161644,208064,3250,,,,,,,,,,
0.2236901325627841,0.4286486917734146,0.09863507119712951,0.22916549215726406,0.5108151564071354,0.8859287276959696,0.3834415280818941,0.05361757526936184,0.183566707202458,0.46549980747291164,0.8410503995892927,211264,3300,,,,,,,,,,
0.23119692453859095,0.4409772223234175,0.09530524257691303,0.22810041989268484,0.5140258795788597,0.8908160207193364,0.39721612691879266,0.051566635699394195,0.1842666647456015,0.47028549489568555,0.847081146582074,214464,3350,,,,,,,,,,
0.22354278730275917,0.42948366224765805,0.09279805076789602,0.22593162188408403,0.5127324233059399,0.8919337467895355,0.38653020560741425,0.0500286447521745,0.18321373020831624,0.4696094925633725,0.8487319350242608,217664,3400,,,,,,,,,,
0.22590678109336154,0.4247896736860273,0.093430574807467,0.22285192179006652,0.5032504824861401,0.8835103164912734,0.3831695717573166,0.05194354676089046,0.18149968155844076,0.46116554089130907,0.8419386271924773,220864,3450,,,,,,,,,,
0.2185231824336087,0.41709246635437,0.08923393431134162,0.22287567386790974,0.5001638801542433,0.8874383573372339,0.3764067816734312,0.04886712036867008,0.1823079941983308,0.45912432765747524,0.8466445594334716,224064,3500,,,,,,,,,,
0.22186116315280655,0.42411585807800295,0.08924552143986171,0.2233692785570797,0.4965634064190087,0.8838906884929282,0.384652441740036,0.04970246331206788,0.18466519191861144,0.4566314879897979,0.8442581168295423,227264,3550,,,,,,,,,,
0.2249174675036243,0.4129091888666153,0.08776584890947829,0.21597581715729905,0.5000302149887184,0.8751855729620694,0.3742900872230529,0.048817997283856975,0.17737705911988885,0.4614033520710276,0.8368980927016455,230464,3600,,,,,,,,,,
0.21481685626620667,0.42276508986949923,0.0887538973451117,0.214691453869596,0.4972129219442322,0.8777431370555493,0.3851413148641587,0.050867511467932135,0.1773107493284976,0.459981564886448,0.8397642388435969,233664,3650,,,,,,,,,,
0.21321120194600937,0.4118235939741135,0.08626587693686667,0.20884106493340795,0.4829791501747367,0.8710430120573569,0.3750276726484298,0.04967284059661733,0.17253187790668825,0.4454361640080842,0.8343191721690812,236864,3700,,,,,,,,,,
0.23370279796673638,0.4231538742780685,0.08369261549418819,0.21711062740398027,0.4878398211237365,0.8734055542660331,0.3873511195182802,0.04796382838771343,0.18126451080733247,0.45148934523079226,0.8380992724153091,240064,3750,,,,,,,,,,
0.22737460410719032,0.4117994678020478,0.0815327065146486,0.20930137493908046,0.49234023705806607,0.8681459431657075,0.37672105431556707,0.04679813021273349,0.17465747787329425,0.45723084367178635,0.8323166635709686,243264,3800,,,,,,,,,,
0.22912065510186963,0.4103065216541292,0.08265974260176784,0.20689953281514725,0.4828629079153059,0.8726508004506628,0.375614148378372,0.04802175891344191,0.17227665326933647,0.44804228131530555,0.8379634000248639,246464,3850,,,,,,,,,,
0.213266597373495,0.41442794501781466,0.08157610077596988,0.2078616746123438,0.47892044311260235,0.8753007074932989,0.3807899707555771,0.048299156043501976,0.17400991600867222,0.44505432262869166,0.8417536245819961,249664,3900,,,,,,,,,,
0.23033413312832393,0.40320512950420384,0.08069657791031605,0.20095419459566077,0.4794768792924865,0.8627643447829141,0.3702134943008422,0.047503714597868674,0.16817584277463637,0.4467279265230901,0.8295332954947835,252864,3950,,,,,,,,,,
0.2149022927450823,0.4105238902568816,0.08037706404586929,0.2028737547078045,0.46963369109118375,0.8643636207717529,0.3781584876775742,0.047705870869883586,0.17021132295968708,0.4371091101842387,0.8327010973746449,256064,4000,,,,,,,,,,
,,,,,,,,,,,,,0.3656611740589142,0.07451781361467308,0.21902840543124408,0.5380102776818806,0.843429797887802,0.3329775333404541,0.04585543626712428,0.18439935313330758,0.5027658442656199,0.8116190135478973
0.21535217721426225,0.40203236281871807,0.07781610003869832,0.20382158689360622,0.47532794609064,0.8654800044003982,0.3703361356258392,0.04585532432139894,0.1722602310859392,0.4437478503333165,0.833800459352434,259264,4050,,,,,,,,,,
0.21077570893408346,0.41064164936542513,0.07643401535534412,0.20111783174489506,0.47875615103900093,0.8656124023348094,0.3795214641094208,0.045392447605116105,0.16991033238537667,0.44752442995358654,0.8346162005513912,262464,4100,,,,,,,,,,
0.22997479035478208,0.40515931367874136,0.07656100219683326,0.19753810275444977,0.4728448173087657,0.8565912968767652,0.3747005504369736,0.04634226381401025,0.16673168292040705,0.4424361729937971,0.8261868702032732,265664,4150,,,,,,,,,,
0.2174967098484645,0.40716271817684174,0.07636517164707973,0.19454083823570087,0.4586731222122552,0.8676427301461728,0.37731221675872795,0.04618423960870437,0.1648173170121025,0.4291057812854602,0.8376922092720805,268864,4200,,,,,,,,,,
0.2247928119975401,0.4039990842342378,0.07492771781556037,0.20257757029636012,0.47188606360271235,0.8607379723093145,0.3744998151063919,0.04519832275656761,0.1732540365413143,0.4422113888904187,0.8314526011522035,272064,4250,,,,,,,,,,
0.2172328751283254,0.3923972415924072,0.074054549128519,0.19767900632162183,0.4529896331333372,0.8692726459430203,0.3633457249402999,0.04505868093485681,0.16845542131257915,0.42418446580749763,0.8401065689264515,275264,4300,,,,,,,,,,
0.21028072450657279,0.3936386567354202,0.07255588774960171,0.19504874190759092,0.4644889286287202,0.8624239856320803,0.36535129308700554,0.04483167338101257,0.1667252846930484,0.4358907156940741,0.8338845419612799,278464,4350,,,,,,,,,,
0.22224208373863338,0.3979317927360535,0.07346620166768439,0.1941675755338789,0.4548303939447813,0.8593830455942926,0.3698581445217132,0.045446250245489546,0.166101386435038,0.4266646580096407,0.8313413291136812,281664,4400,,,,,,,,,,
0.22036951866888638,0.3863060903549194,0.0722225143853576,0.18940863663260188,0.4535460159311015,0.8517508940439388,0.35905694305896757,0.04489078524988139,0.16238237438229905,0.42659978686919053,0.8240304298224155,284864,4450,,,,,,,,,,
0.2284103983517179,0.3936527854204178,0.07223424194483734,0.19179354129432857,0.4582951319631294,0.8543838964053049,0.3665688318014146,0.04528153793448708,0.16423342407872538,0.43125928055767343,0.8275851604705163,288064,4500,,,,,,,,,,
0.21565997653351704,0.38969558238983143,0.06924541240497939,0.1866505533820246,0.4552015988636262,0.8583009721790623,0.36333678901195526,0.042648165822421966,0.16042566290352397,0.4286670441326412,0.8322163246628032,291264,4550,,,,,,,,,,
0.2187439900878217,0.3881808459758761,0.06915777921904621,0.18908229091293133,0.45115193299300027,0.8535432439218567,0.362082511782646,0.0433520595815246,0.16302066879707552,0.42524631465791224,0.8269255614072866,294464,4600,,,,,,,,,,
0.22413486364378038,0.38512789547443405,0.068427976836952,0.18882858090267823,0.4524534603087912,0.8478930827319151,0.35935619235038757,0.042720481654247,0.16298426568664126,0.42658232540694857,0.8222457606058841,297664,4650,,,,,,,,,,
0.21284024472612884,0.38902564346790297,0.07175206266484163,0.18526109893471734,0.45767380379448824,0.8551250111159616,0.3636179023981094,0.04554741262756989,0.15992248009944546,0.432565650272848,0.8301481470389638,300864,4700,,,,,,,,,,
0.20257449427234014,0.3860030299425124,0.06870901706811088,0.18431246195015674,0.45426091049570816,0.8494546332210307,0.36097397387027746,0.04393179692056966,0.15953143501831019,0.42898957709134605,0.824147731661797,304064,4750,,,,,,,,,,
0.21819491095965168,0.38492823719978336,0.06647043512721408,0.18403246248183774,0.4450912524517874,0.8487920527452247,0.36052212715148935,0.04208337818913854,0.15948692200319775,0.4211131614694065,0.8240630832801902,307264,4800,,,,,,,,,,
0.22975400111619979,0.3855300211906434,0.06725326472750086,0.1769922598555719,0.4531052883268109,0.8587143681699291,0.36130213081836704,0.04339918341451833,0.1524622223639739,0.42889724056703843,0.8344047798788553,310464,4850,,,,,,,,,,
0.20906537255977414,0.382528720498085,0.06639060135579321,0.17979682258929064,0.4480323373615371,0.8528477602212586,0.35883146226406093,0.04232404015888023,0.15628926513718833,0.4244157881481845,0.829242915716428,313664,4900,,,,,,,,,,
0.2139343360604045,0.3877704584598541,0.06502386449941815,0.17834779390012262,0.4566130115664361,0.8493951375292048,0.36405440002679823,0.04126898083744629,0.1548015796698823,0.4329750421984587,0.8254617064777867,316864,4950,,,,,,,,,,
0.21969500312276175,0.38892246484756476,0.06567510631878098,0.1836888836893909,0.4599108541195869,0.8514405532902531,0.3653673148155213,0.04229931533110037,0.16012297175676207,0.4361628885631807,0.827895167528558,320064,5000,,,,,,,,,,
0.2279315978168748,0.3828277498483659,0.06369161082789127,0.18290632987347058,0.43659392273591474,0.850816526695301,0.35988864481449134,0.041102422652954246,0.15927257981365667,0.41374045953361216,0.828156202956848,323264,5050,,,,,,,,,,
0.21185516335683374,0.38586122453212746,0.06403102107534679,0.1774844912968304,0.43774980446382805,0.8479035463356333,0.36289129972457873,0.04110215972162941,0.1543242887725522,0.41499382472763474,0.8248737472179729,326464,5100,,,,,,,,,,
0.21525104749219853,0.3779711604118347,0.0630164610510891,0.17357090216230672,0.43340171767672914,0.8406563891016918,0.35573463916778564,0.04101073813876018,0.1517125484110282,0.41095693201904576,0.8180139852606733,329664,5150,,,,,,,,,,
0.20328961471561635,0.37436065673828106,0.06189753497008323,0.17281166315947305,0.44452321488563284,0.8361422597449656,0.35238485097885125,0.04003537653122587,0.15075281388826003,0.4224700629247226,0.814205516547878,332864,5200,,,,,,,,,,
0.21641976702768811,0.3805672937631607,0.06364814974551358,0.178042393914568,0.43740760461572953,0.8457039138462387,0.35852621734142304,0.0414283418701788,0.1559995664764167,0.4151048842283965,0.824087277713807,336064,5250,,,,,,,,,,
0.20822345648552157,0.37789693832397453,0.06272269662569031,0.17352094902270868,0.4390682700009795,0.8429466388252419,0.3560960429906845,0.0402154695441451,0.15192803503943225,0.417297505959388,0.8215942804670151,339264,5300,,,,,,,,,,
0.2197874735193432,0.3811515539884568,0.06351663597757003,0.17548075203131072,0.4311620857261549,0.8396466315451652,0.3597203892469407,0.041884311693855904,0.1539612921103552,0.40998939643833526,0.8182405916566644,342464,5350,,,,,,,,,,
0.22150519549777253,0.376425462961197,0.06253092415068003,0.1738569725446433,0.43482941321603474,0.839755724484529,0.3551371192932129,0.04137724512133854,0.152690067789658,0.41333349607422726,0.8184201128061026,345664,5400,,,,,,,,,,
0.20541761467060024,0.37426424980163575,0.06199985083766056,0.16948618876314397,0.4335229352381323,0.8317351650007029,0.3531478887796402,0.04107459997047241,0.1482174296005823,0.4125136714995963,0.8104772413369298,348864,5450,,,,,,,,,,
0.2104983905963914,0.37544400632381447,0.06265559095528814,0.1703224411312169,0.43323136372177784,0.8327334483909375,0.3544889777898789,0.0412914169069482,0.14953950100138108,0.41261108953519693,0.811686192467734,352064,5500,,,,,,,,,,
0.2102590758227555,0.3803284913301468,0.06169949322892121,0.17066595449140567,0.42883062218402335,0.8530917204871321,0.359878562092781,0.04125722222282881,0.1501579532365906,0.40853032162437597,0.8325557342081364,355264,5550,,,,,,,,,,
0.22994390999768927,0.38138489782810203,0.06077961636530927,0.17042559365692872,0.44069381410788233,0.8270316174583583,0.36099376201629646,0.04040382481049124,0.14982498409856762,0.4204100480930383,0.8067253938559699,358464,5600,,,,,,,,,,
0.2111012211310594,0.367267556786537,0.06086754769210867,0.17056459321847664,0.4372696600519952,0.8257997232867832,0.34690143764018994,0.04065764034953182,0.14974601340272917,0.4169977617141167,0.805623136335804,361664,5650,,,,,,,,,,
0.21414995326123576,0.3803002542257308,0.05856221302074979,0.17135617188719976,0.42852810342305203,0.8377973447729667,0.36004189968109135,0.038220621193502745,0.15111341905025782,0.40811745333323374,0.8177270760416719,364864,5700,,,,,,,,,,
0.20628962732410913,0.38008420825004574,0.06032643020298377,0.16813002182923342,0.4218664818163962,0.8334043789677174,0.3601347786188127,0.04013812321181293,0.1484228248444545,0.40177499966695907,0.8135806919209869,368064,5750,,,,,,,,,,
0.20118656074140578,0.3730917477607728,0.059140715910758354,0.16766623666354014,0.4236743262674235,0.8370355521467067,0.3531781500577925,0.039343074602487545,0.14772701113177353,0.40356236929191847,0.8172282641476921,371264,5800,,,,,,,,,,
